alias,checkpoint,step,next_step,x,y,inner_loss_mean,inner_loss_delta_mean,read_loss_mean,read_loss_delta_mean,example_count
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,0.0,1.0,793.0676879882812,0.03028360940515995,6.2957916259765625,-1.1419490575790405,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,0.5,1.0,792.9918823242188,-0.0455881766974926,2.1910688877105713,-5.2466721534729,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,1.0,1.0,792.961669921875,-0.0758158341050148,0.6424422860145569,-6.795298099517822,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,1.5,1.0,792.95703125,-0.0803426131606102,0.1389109194278717,-7.298829555511475,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,2.0,1.0,792.9573364257812,-0.080108642578125,0.14054442942142487,-7.297195911407471,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,2.5,1.0,792.9591674804688,-0.0782877579331398,0.1771252155303955,-7.26061487197876,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,3.0,1.0,792.9612426757812,-0.0761769637465477,0.2810131013393402,-7.156728267669678,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-3.0,1.5,793.150634765625,0.113189697265625,11.220061302185059,3.782320737838745,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-2.5,1.5,793.1531372070312,0.1157175675034523,11.086369514465332,3.6486289501190186,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-2.0,1.5,793.1484375,0.110992431640625,10.416426658630371,2.9786860942840576,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-1.5,1.5,793.1447143554688,0.1072845458984375,10.296354293823242,2.858613967895508,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-1.0,1.5,793.1399536132812,0.1025797501206398,9.966522216796875,2.5287816524505615,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-0.5,1.5,793.1222534179688,0.0848032608628273,8.255615234375,0.8178744912147522,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,0.0,1.5,793.0764770507812,0.039154052734375,6.191047191619873,-1.2466936111450195,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,0.5,1.5,793.0077514648438,-0.02970377542078495,2.6479673385620117,-4.789772987365723,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,1.0,1.5,792.9703979492188,-0.0669453963637352,1.6727584600448608,-5.7649827003479,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,1.5,1.5,792.9628295898438,-0.0746307373046875,0.785336971282959,-6.652403354644775,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,2.0,1.5,792.9611206054688,-0.0763397216796875,0.4015561640262604,-7.036183834075928,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,2.5,1.5,792.961669921875,-0.0757395401597023,0.4223783016204834,-7.01536226272583,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,3.0,1.5,792.962890625,-0.074462890625,0.49641168117523193,-6.941328525543213,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-3.0,2.0,793.1395874023438,0.102142333984375,10.552508354187012,3.114767074584961,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-2.5,2.0,793.1373901367188,0.0999196395277977,10.404858589172363,2.967116594314575,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-2.0,2.0,793.1360473632812,0.0987447127699852,10.077996253967285,2.6402547359466553,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-1.5,2.0,793.1337280273438,0.0963287353515625,10.005003929138184,2.567263126373291,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-1.0,2.0,793.1261596679688,0.0888112410902977,9.562628746032715,2.1248888969421387,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-0.5,2.0,793.1094360351562,0.072113037109375,8.11628246307373,0.6785426139831543,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,0.0,2.0,793.0768432617188,0.0393320731818676,5.931151866912842,-1.5065888166427612,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,0.5,2.0,793.020263671875,-0.01720682717859745,2.994359254837036,-4.4433817863464355,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,1.0,2.0,792.9799194335938,-0.057525634765625,2.20216703414917,-5.2355732917785645,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,1.5,2.0,792.9696655273438,-0.0677642822265625,1.5169047117233276,-5.920835971832275,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,2.0,2.0,792.9660034179688,-0.0713958740234375,1.0970263481140137,-6.340713977813721,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,2.5,2.0,792.965087890625,-0.072296142578125,0.8681976199150085,-6.569542407989502,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,3.0,2.0,792.9653930664062,-0.07196044921875,0.8376157283782959,-6.600125789642334,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-3.0,2.5,793.1317749023438,0.0943094864487648,10.312243461608887,2.874502420425415,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-2.5,2.5,793.1301879882812,0.092803955078125,9.926094055175781,2.488353729248047,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-2.0,2.5,793.1283569335938,0.0908711776137352,9.878077507019043,2.440337896347046,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-1.5,2.5,793.1242065429688,0.086761474609375,9.972612380981445,2.5348703861236572,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-1.0,2.5,793.1156616210938,0.0782724991440773,9.284855842590332,1.8471145629882812,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-0.5,2.5,793.1013793945312,0.0640614852309227,8.043846130371094,0.6061056852340698,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,0.0,2.5,793.07421875,0.036834716796875,5.730715274810791,-1.7070249319076538,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,0.5,2.5,793.0289916992188,-0.008392333984375,3.092336893081665,-4.345403671264648,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,1.0,2.5,792.9917602539062,-0.0456136055290699,2.366818428039551,-5.070922374725342,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,1.5,2.5,792.9765014648438,-0.0609080009162426,2.3626439571380615,-5.075096607208252,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,2.0,2.5,792.9714965820312,-0.06591796875,2.0209004878997803,-5.416839599609375,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,2.5,2.5,792.9694213867188,-0.0680440291762352,1.555396556854248,-5.882343769073486,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,3.0,2.5,792.96875,-0.06866455078125,1.3203227519989014,-6.11741828918457,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-3.0,3.0,793.1262817382812,0.0889129638671875,9.833809852600098,2.396068811416626,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-2.5,3.0,793.1243286132812,0.0869700089097023,9.676298141479492,2.2385568618774414,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-2.0,3.0,793.1217651367188,0.084320068359375,9.771627426147461,2.33388614654541,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-1.5,3.0,793.116455078125,0.0790354385972023,9.596890449523926,2.159149169921875,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-1.0,3.0,793.10791015625,0.0705362930893898,9.048314094543457,1.6105737686157227,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,-0.5,3.0,793.0960083007812,0.058624267578125,7.766603469848633,0.32886216044425964,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,0.0,3.0,793.0718383789062,0.0344950370490551,5.880953311920166,-1.556787133216858,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,0.5,3.0,793.03466796875,-0.0027109782677143812,3.420264959335327,-4.017475605010986,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,1.0,3.0,793.001953125,-0.0354461669921875,2.853428840637207,-4.584312438964844,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,1.5,3.0,792.9839477539062,-0.0534210205078125,2.3307855129241943,-5.106955051422119,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,2.0,3.0,792.9771118164062,-0.0602569580078125,2.5740654468536377,-4.863675594329834,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,2.5,3.0,792.9740600585938,-0.0634104385972023,2.3358376026153564,-5.101903438568115,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,0,1,3.0,3.0,792.9724731445312,-0.0647989884018898,1.962750792503357,-5.474989414215088,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,1,2,-3.0,-3.0,792.9998168945312,0.0450948067009449,1.1726521253585815,1.1676026582717896,12
lip-search-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_msearch1.0_n4_r0.25_gainema0.99_mingain0.3_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_fp32_init_plateau/run_2/checkpoint-136000,1,2,-2.5,-3.0,792.9946899414062,0.0400746650993824,0.8658864498138428,0.860836923122406,12
